Passport ID,Sample ID,Class,Country,Gender,Age Group,Angle,Distance Category,Resolution,Camera,Light Condition,Background,Timestamp
P_UK_748392615,P_UK_748392615_L3_B4_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L3_B4_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L3_B4_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L3_B4_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,warm_light,documents_on_documents,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B1_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B1_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B1_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B1_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B1_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B1_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,neutral_wall,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B2_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B2_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B2_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B2_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B2_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B2_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,textured_table,2025-10-07T09:35:56+00:00Z
P_UK_748392615,P_UK_748392615_L4_B3_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B3_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B3_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B3_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B3_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B3_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,outdoor_pavement,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B4_A1_D1,attack,UK,F,18-30,0°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B4_A1_D2,attack,UK,F,18-30,0°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B4_A2_D1,attack,UK,F,18-30,20°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B4_A2_D2,attack,UK,F,18-30,20°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B4_A3_D1,attack,UK,F,18-30,45°,close,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:57+00:00Z
P_UK_748392615,P_UK_748392615_L4_B4_A3_D2,attack,UK,F,18-30,45°,far,4032x3024,iphone_13_front,dim_light,documents_on_documents,2025-10-07T09:35:57+00:00Z
